Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,Amino Acid Transmembrane Transport (GO:0003333),0.4912744343818233,1.6554256844665587,0.004149377593360996,0.18116181196907968,1.0,13/35,22.00%,SLC7A9;SLC38A2;SLC6A20;SLC38A11;SLC36A1;SLC6A6;SLC7A10;SLC38A10;SLC25A18;SLC25A22;SLC7A7;SLC6A13;SLC7A1
prerank,Mesenchymal Cell Differentiation (GO:0048762),0.4671869333288834,1.6551713805001484,0.004,0.1792177511617484,1.0,20/45,20.16%,RANBP3L;HGF;SNAI2;S100A4;NOTCH1;HEY2;ROCK1;NOG;TGFB1;FOXC1;FOXF2;NOTCH4;DLG5;LEF1;FGFR1;HEYL;SMAD4;SOX9;TGFB2;WNT4
prerank,Regulation Of Integrin-Mediated Signaling Pathway (GO:2001044),0.6010998504836188,1.65493625427764,0.015873015873015872,0.17723666053357867,1.0,9/16,15.82%,CD177;LAMB2;FLNA;PRKD1;LAMC1;PHACTR4;NID1;SLC2A10;LAMA2
prerank,Regulation Of Extracellular Matrix Organization (GO:1903053),0.57477501570456,1.654823956430407,0.023809523809523808,0.1751347602345906,1.0,13/20,23.31%,CEL;FGFR4;ZNF469;NOTCH1;LAMB2;LAMC1;NID1;SLC2A10;LAMA2;TIE1;DDR1;DDR2;LAMA1
prerank,Positive Regulation Of Microtubule Polymerization (GO:0031116),0.5500009460642852,1.6521487713794416,0.011857707509881422,0.17768315501947823,1.0,8/23,14.92%,HSPA1A;HSPA1B;PDE4DIP;OCLN;GIT1;ANKRD53;FES;NUMA1
prerank,Regulation Of Canonical Wnt Signaling Pathway (GO:0060828),0.3710483186596174,1.6481018203237283,0.0,0.18136036753651805,1.0,59/179,20.64%,GLI1;FZD9;EGFR;SNAI2;ZNF703;SCEL;PTPRU;SOX13;LATS2;NKD1;PPM1N;FGF10;SOX2;NOG;CCL14;JRK;TGFB1;FRZB;LGR6;ZNRF3;APC;GPRC5B;NFKB1;JUP;FZD7;OTULIN;AMER2;CSNK1A1L;FAM53B;AXIN1;EGF;KANK1;WWTR1;RNF220;TMEM131L;CSNK1G2;PRDM15;TLE2;COL1A1;TLE4;LIMD1;AMER1;BMAL1;INVS;MLLT3;LRRK2;GREM1;UBR5;HDAC1;LRRK1;APC2;MCC;GPC3;ZBED3;SOX9;TBL1X;GLI3;LZTS2;PTK7
prerank,Inflammatory Response (GO:0006954),-0.36646076269552236,-1.6469157749863248,0.00390625,0.20885454630502454,1.0,34/183,6.32%,CCL4L1;CXCL11;SERPINA3;CXCL9;CCL3;VCAM1;CCL19;CXCL10;TAC1;CCL2;SELE;CRH;CXCL2;IL1B;CD96;CXCL5;FOS;CD44;SCUBE1;TACR1;CCL4;TPST1;IL1RL1;NOX1;CCL3L1;SLC11A1;RELB;CRHBP;AIF1;ELF3;NOX4;CHI3L1;OLR1;ADM
prerank,Positive Regulation Of Ossification (GO:0045778),0.4899926432933368,1.644759529838748,0.0,0.18448379534698128,1.0,9/35,9.41%,P2RX7;FZD9;CYP27B1;ADGRV1;ZBTB16;PKDCC;RXRA;BMPR1A;TMEM119
prerank,Regulation Of Bone Resorption (GO:0045124),0.5535503523998672,1.6432187659459883,0.032388663967611336,0.18534280950190563,1.0,10/23,14.87%,DCSTAMP;P2RX7;MC4R;INPP5D;SLC4A2;BGLAP;TMEM119;S1PR1;PLEKHM1;GPR137
prerank,Circulatory System Development (GO:0072359),0.3971625833416155,1.6407153811437845,0.0,0.1871167947399751,1.0,51/111,23.94%,FOXC2;PRICKLE4;FOXF1;STRA6;NOTCH1;HEY2;SALL1;FLT4;SH3PXD2B;GLI2;SMG9;TH;KAT2A;HSPG2;GJA1;TGFB1;HEG1;SLC2A12;PIK3CA;DVL1;FOXC1;TGFBR2;CRB2;TBX1;NOTCH4;DVL2;KDM6B;KDM6A;PKD1;TAFAZZIN;SLC2A10;COL3A1;NXN;ECE1;KAT2B;NCOA6;HEYL;FN1;PDLIM7;SOX9;PDLIM5;FBN1;TGFB2;PCSK5;STK11;TEK;MICAL2;ERBB3;PKD2;TSC2;TAB2
prerank,Positive Regulation Of Cell Differentiation (GO:0045597),0.3564882053254001,1.6401455426653069,0.0,0.18589173584219423,1.0,89/237,21.22%,SMYD1;CEACAM1;RANBP3L;HGF;SERPINF2;CCN4;TMEM100;ALOX15B;ZNF703;PAX8;GDF6;AGTR1;TNXB;BCL9L;ADRA2B;ASCL1;SOX5;CSF1;ZBTB16;LAMB2;TGFB1I1;ZC3H12A;ADRA2C;MMD2;PRKD1;FBXO5;TCF3;SMARCC1;PKDCC;NPNT;BMPR1A;GJA1;TGFB1;RGCC;ZHX3;REST;TMEM119;RBM4;FRZB;ASXL2;FOXC1;GPRC5B;TGFBR2;NFKB1;MSR1;LAMC1;ZNF385A;CRB2;XKR8;CEBPB;TACSTD2;KCTD11;ZFP36L1;SLC6A6;NEUROD2;LEF1;PLA2G5;WWTR1;FES;RIN2;NID1;TENT5A;ADAM8;PRKCH;ACTL6A;COL1A1;BMAL1;LAMA2;CD34;CPNE1;TCF15;FGFR1;LRG1;PHF10;TGFB3;WDFY2;HEYL;SCUBE3;SMAD4;SOX9;TGFB2;ARID1A;ARID2;WNT4;ARID1B;MTOR;GDNF;DPF3;DDR2
prerank,Sensory Organ Development (GO:0007423),0.446760800738335,1.6397769399464432,0.01953125,0.18435547060876187,1.0,24/56,20.13%,NEUROG3;MAB21L2;STRA6;PAX8;CHD7;ASCL1;MAB21L1;SIPA1L3;SOX2;SH3PXD2B;HIPK2;SMG9;FOXC1;SIX4;OLIG1;NEUROD2;SALL2;PAX6;HIPK1;ECE1;MYO7A;PBX3;TGFB2;SMOC1
prerank,Regulation Of Vascular Endothelial Growth Factor Production (GO:0010574),-0.5488667965096862,-1.6397472424899824,0.019230769230769232,0.2173098499896835,1.0,8/23,10.62%,PTGS2;IL1B;NOX1;NODAL;SULF1;CYP1B1;IL6;SARS1
prerank,Cytokine-Mediated Signaling Pathway (GO:0019221),-0.3734369027006539,-1.638208446838483,0.0,0.21635746125193978,1.0,29/183,7.59%,CCL4L1;CXCL11;EGR1;CXCL9;CCL3;CSF3;CCL19;CXCL10;CCL2;CXCL2;FLT3;IL1B;CXCL5;CCL4;IL7;TMSB4X;IL5RA;IL1RL1;STAT4;GREM2;CCL3L1;STAT1;PLCB1;SOCS1;IL12A;IL21R;DUOX2;JAK3;CCL5
prerank,Regulation Of Lipid Biosynthetic Process (GO:0046890),0.5295408183641737,1.6373959231856026,0.015810276679841896,0.18615762471773856,1.0,7/25,6.01%,CEACAM1;PCK1;GPER1;ZBTB20;SIRT4;HSD17B13;PPARA
prerank,Ventricular Cardiac Muscle Tissue Morphogenesis (GO:0055010),0.5224128526197745,1.6364169927097325,0.012,0.18559708454358453,1.0,14/27,20.30%,MYH6;NOTCH1;DLL4;NOG;SMAD7;BMPR1A;TGFB1;TNNT2;RYR2;MYH7;SMAD4;DSP;TGFB2;ENG
prerank,Lipid Translocation (GO:0034204),0.5608415373104,1.6358731991013085,0.03292181069958848,0.1846200040887253,1.0,13/21,27.72%,ABCA7;ATP11A;ATP10D;ATP11C;ATP8B2;ABCA4;ABCB1;ATP8B3;ATP11B;ATP10A;SLC52A1;ABCC1;ATP8B4
prerank,Positive Regulation Of Nervous System Process (GO:0031646),-0.5664709834451439,-1.634151651089897,0.024096385542168676,0.22060029590798982,1.0,1/18,0.01%,EGR2
prerank,Hydrogen Peroxide Catabolic Process (GO:0042744),-0.6189156478871984,-1.6339568514713136,0.031007751937984496,0.21788145698248768,1.0,7/15,12.59%,MPO;HBA1;GPX3;HBB;HBZ;PRDX4;PRDX2
prerank,Ribosomal Large Subunit Biogenesis (GO:0042273),-0.47531007661135827,-1.6330133088564196,0.008032128514056224,0.21664977434627297,1.0,24/40,30.81%,MRTO4;TMA16;RSL24D1;NLE1;RPL5;NPM1;ZNF622;CINP;RPL11;WDR74;EIF6;MRPL20;MAK16;NSA2;SURF6;SDAD1;RPF2;PPAN;RPL7;RPL35A;RPL10;MALSU1;RPL26;PES1
prerank,Vesicle Coating (GO:0006901),-0.5221643175009434,-1.6273184212050913,0.019305019305019305,0.22290887700005657,1.0,17/28,31.11%,TRAPPC2L;TRAPPC6A;TRAPPC2B;TRAPPC6B;TRAPPC4;AP3M2;PDCD6;TRAPPC1;TRAPPC13;AP3S1;PEF1;PPP6C;TRAPPC9;TRAPPC5;TMED2;TRAPPC11;KLHL12
prerank,Establishment Or Maintenance Of Apical/Basal Cell Polarity (GO:0035088),0.5275537271269443,1.6256063544281831,0.031496062992125984,0.19833958015305764,1.0,12/25,19.42%,FOXJ1;SCRIB;CRB1;LLGL2;PARD6G;PARD3;CRB2;MARK2;DLG5;LLGL1;PARD3B;ERBIN
prerank,Establishment Of Protein Localization To Mitochondrion (GO:0072655),-0.4715615815307343,-1.6247635917493706,0.024,0.22378424376099812,1.0,29/42,34.78%,TOMM20;TIMM23B;TIMM17A;TOMM70;FIS1;TOMM20L;TIMM10;ROMO1;FBXO7;TOMM22;TIMM17B;TIMM13;PINK1;TIMM8B;TOMM7;HK1;DNAJC19;TIMM23;GRPEL2;MFN2;TOMM40L;DNLZ;TIMM9;TIMM50;GRPEL1;RALA;TOMM5;DNAJC15;MFF
prerank,Cardiac Muscle Cell Development (GO:0055013),0.5617643757377395,1.622183032025506,0.020491803278688523,0.20215785118595256,1.0,6/19,5.35%,MYH6;PDGFRB;PDGFRA;TCAP;MYH11;HEY2
prerank,COPII Vesicle Coating (GO:0048208),-0.5676471119282087,-1.6218399071947467,0.03474903474903475,0.2226551960316307,1.0,12/19,31.11%,TRAPPC2L;TRAPPC6A;TRAPPC2B;TRAPPC4;PDCD6;TRAPPC1;PEF1;PPP6C;TRAPPC5;TMED2;TRAPPC11;KLHL12
prerank,"Vesicle Targeting, Rough ER To cis-Golgi (GO:0048207)",-0.5676471119282087,-1.6218399071947467,0.03474903474903475,0.2226551960316307,1.0,12/19,31.11%,TRAPPC2L;TRAPPC6A;TRAPPC2B;TRAPPC4;PDCD6;TRAPPC1;PEF1;PPP6C;TRAPPC5;TMED2;TRAPPC11;KLHL12
prerank,Negative Regulation Of Cellular Metabolic Process (GO:0031324),0.4640373545544696,1.6212233776797509,0.004310344827586207,0.2018401118793958,1.0,14/40,17.86%,FLCN;AMH;GIT1;CBFA2T3;PPARA;PLIN5;FBXO5;HDAC4;ACTN3;RBL1;TBX2;MAP3K3;SIRT1;CDK6
prerank,Endocardial Cushion Development (GO:0003197),0.5783490877820422,1.6209786783039166,0.003875968992248062,0.20015194073088138,1.0,13/18,23.00%,FOXF1;NOTCH1;NOG;BMPR1A;APC;TBX2;HEYL;SOX9;TGFB2;CRELD1;ENG;NOS3;MDM4
prerank,Epithelial To Mesenchymal Transition (GO:0001837),0.47293725895275485,1.620382938880513,0.004016064257028112,0.1990252626737036,1.0,19/42,20.16%,HGF;SNAI2;S100A4;TBX3;NOTCH1;HEY2;ROCK1;NOG;TGFB1;FOXF2;NOTCH4;DLG5;LEF1;FGFR1;HEYL;SMAD4;SOX9;TGFB2;WNT4
prerank,Nuclear Migration (GO:0007097),0.6175979506479206,1.6180584730001066,0.01556420233463035,0.20099758509659613,1.0,4/15,4.42%,SYNE3;CLMN;SYNE2;SUN2
prerank,Nuclear Export (GO:0051168),-0.4840384820258833,-1.6162342594306383,0.017467248908296942,0.22871250913425212,1.0,1/34,0.01%,EGR2
prerank,T Cell Mediated Immunity (GO:0002456),-0.6116520462687012,-1.6158316326408437,0.01680672268907563,0.22650911972428753,1.0,5/16,8.27%,MYO1G;CR2;CRTAM;PRF1;HLA-A
prerank,Protein Sumoylation (GO:0016925),-0.46533560003752056,-1.611188454743875,0.02631578947368421,0.23053259872647947,1.0,1/39,0.01%,EGR2
prerank,Vesicle Transport Along Microtubule (GO:0047496),0.5519079846286538,1.6079687674344614,0.01532567049808429,0.21693082018987284,1.0,8/21,11.15%,KIF5A;FYCO1;KIF1C;KIF5B;KIF13A;KIF1A;NDE1;BICDL1
prerank,Mitotic Spindle Assembly Checkpoint Signaling (GO:0007094),-0.5359797371367689,-1.6055458678326915,0.024291497975708502,0.231258045753285,1.0,13/23,26.25%,BUB1;SPC24;NUF2;ZWINT;MAD2L1;ZWILCH;KNTC1;SPC25;IK;BUB1B;MAD1L1;CENPF;MAD2L2
prerank,Spindle Assembly Checkpoint Signaling (GO:0071173),-0.5359797371367689,-1.6055458678326915,0.024291497975708502,0.231258045753285,1.0,13/23,26.25%,BUB1;SPC24;NUF2;ZWINT;MAD2L1;ZWILCH;KNTC1;SPC25;IK;BUB1B;MAD1L1;CENPF;MAD2L2
prerank,Mitotic Spindle Checkpoint Signaling (GO:0071174),-0.5359797371367689,-1.6055458678326915,0.024291497975708502,0.231258045753285,1.0,13/23,26.25%,BUB1;SPC24;NUF2;ZWINT;MAD2L1;ZWILCH;KNTC1;SPC25;IK;BUB1B;MAD1L1;CENPF;MAD2L2
prerank,Kidney Development (GO:0001822),0.4347113717163143,1.6036773180904733,0.01171875,0.2225504219627133,1.0,25/54,25.03%,ITGA8;KANK2;PRKX;STRA6;PAX8;GDF6;AGTR1;SALL1;FGF10;ZBTB16;MME;GLI2;FOXC1;NIPBL;PKD1;SIX1;TGFB2;WNT4;PCSK5;GDNF;WFS1;HAS2;VEGFA;HYAL2;PAX2
prerank,Regulation Of Presynapse Assembly (GO:1905606),0.5824570934728035,1.6034864187279627,0.0199203187250996,0.21837195262189513,1.0,5/15,11.45%,MDGA1;WNT7A;LRFN4;LRRC4B;SLITRK2
prerank,Regulation Of Presynapse Organization (GO:0099174),0.5824570934728035,1.6034864187279627,0.0199203187250996,0.21837195262189513,1.0,5/15,11.45%,MDGA1;WNT7A;LRFN4;LRRC4B;SLITRK2
prerank,Steroid Metabolic Process (GO:0008202),0.4234968048122966,1.6030145740252122,0.004,0.21690694253417983,1.0,19/65,15.07%,PRLR;HSD11B2;CEL;CYP3A4;CYP27B1;CYP39A1;AKR1C2;CYP19A1;HSD11B1;CYP1A1;AKR1C3;CYP26A1;CYP2D7;LSS;PIAS4;DHRS9;HSD17B1;NPC1;AKR1C1
prerank,Positive Regulation Of Translation (GO:0045727),-0.3988118764655523,-1.6023302369902443,0.008,0.2340341628442747,1.0,37/91,27.09%,RBM3;CIRBP;PRR16;POLR2G;PYM1;CCL5;JMJD4;IL6;CDC123;MPV17L2;COA3;EIF4A3;KHDRBS1;LARP1B;RPL5;RMND1;NPM1;YTHDF1;DHX36;PKM;RPUSD4;FASTKD2;CNBP;TRMT10C;EIF6;RPS4X;PIWIL2;MRPS27;TRUB2;EIF3D;GUF1;NGRN;LARP4B;YTHDF2;UPF3B;NAT10;CSDE1
prerank,Antigen Processing And Presentation Of Peptide Antigen Via MHC Class II (GO:0002495),-0.5221940882568065,-1.599672881535241,0.030534351145038167,0.23557522674913348,1.0,8/24,10.64%,HLA-DRB4;HLA-DRB5;HLA-DRB3;HLA-DRB1;IFI30;CTSV;FCER1G;HLA-DQA1
prerank,Myoblast Fusion (GO:0007520),0.6004815722807304,1.5984797106478614,0.029914529914529916,0.2228853247830871,1.0,6/15,10.32%,ERVW-1;ITGB1;DOCK1;DOCK5;DOCK2;CACNA1H
prerank,Cellular Response To Lipopolysaccharide (GO:0071222),-0.3924782911685286,-1.5983921354048578,0.0038022813688212928,0.23501282541201865,1.0,27/88,20.09%,CXCL11;CXCL9;CCL3;CXCL10;CCL2;CXCL2;IL1B;CXCL5;PDCD1LG2;HMGB2;NOD2;CCL5;IL6;PRKCE;TNF;SERPINE1;EHHADH;CD6;MEF2C;HMGB1;PPM1E;LY96;LILRB2;HCK;CXCL8;CXCL1;PLAA
prerank,Release Of Cytochrome C From Mitochondria (GO:0001836),-0.5583318546081247,-1.5965409781333377,0.03076923076923077,0.23512452800317404,1.0,6/19,10.55%,SFN;BCL2A1;FIS1;GGCT;SOD2;DNM1L
prerank,tRNA Processing (GO:0008033),-0.45837863408304585,-1.5955408285958952,0.016,0.2342238212373027,1.0,28/43,34.97%,METTL1;SARS1;TRUB1;RTRAF;KTI12;ZBTB8OS;METTL2B;ELAC1;TRMT10C;DTWD2;ELAC2;DDX1;METTL6;FAM98B;FARS2;PTCD1;TRMT9B;DTWD1;RTCB;KARS1;SSB;FTSJ1;TRPT1;NSUN2;ADAT1;NSUN6;LCMT2;ANKRD16
prerank,Protein Deacetylation (GO:0006476),0.47136679977092244,1.5937114058127362,0.01107011070110701,0.22892402265074444,1.0,13/36,20.09%,SIRT4;FLNA;HDAC4;SIRT7;MIER2;HDAC10;HDAC5;SIRT1;HDAC6;HDAC1;MBD3;TBL1X;MTA1
prerank,Positive Regulation Of Nitric Oxide Biosynthetic Process (GO:0045429),-0.5306731998218457,-1.5936621837845522,0.0425531914893617,0.23490964940914089,1.0,4/23,3.40%,PTGS2;IL1B;ASS1;HBB
prerank,Negative Regulation Of Lipid Biosynthetic Process (GO:0051055),0.5476932204912844,1.5926457465295136,0.03383458646616541,0.22857906597197652,1.0,10/22,21.13%,CEACAM1;GPER1;NR0B1;AKR1C3;SIK1;WDTC1;UBR4;SIRT1;WNT4;ACADVL
prerank,Positive Regulation Of Nitric Oxide Metabolic Process (GO:1904407),-0.5221407821614528,-1.5903980636383683,0.04680851063829787,0.23807697052476978,1.0,4/24,3.40%,PTGS2;IL1B;ASS1;HBB
prerank,Cardiac Muscle Tissue Development (GO:0048738),0.4679250093310112,1.5886123769260134,0.01293103448275862,0.23356168134227012,1.0,19/39,18.66%,MYOCD;MSX1;TCAP;NOTCH2;SGCZ;MYL7;NOTCH1;HEY2;BMPR1A;GJA1;SIK1;SGCD;MAML1;KDM6B;TTN;TBX2;TAFAZZIN;GREM1;SMAD4
prerank,Endocardial Cushion Morphogenesis (GO:0003203),0.5771261346653946,1.587459833606384,0.007434944237918215,0.23358657634826682,1.0,12/16,23.00%,NOTCH1;NOG;BMPR1A;APC;TGFBR2;TBX2;HEYL;SOX9;TGFB2;ENG;NOS3;MDM4
prerank,Regulation Of Endothelial Cell Migration (GO:0010594),0.4111302859763052,1.5869096580907247,0.004016064257028112,0.23242236198402533,1.0,30/76,23.68%,CEACAM1;FOXC2;SASH1;EPHA2;ANXA3;DLL4;FLT4;ZC3H12A;PRKD1;ADGRB1;DCN;NR2F2;EGF;RHOJ;BCAR1;RIN2;PIK3CG;PRCP;PRKD2;ABL1;ZNF580;GLUL;GRN;ATOH8;ETS1;VEGFA;TEK;SMOC2;DAB2IP;ANGPT4
prerank,Branched-Chain Amino Acid Catabolic Process (GO:0009083),-0.5757109150232029,-1.5847424670067503,0.03225806451612903,0.24628449665497465,1.0,12/17,30.16%,HMGCLL1;HMGCL;DLD;ACAT1;BCKDK;BCKDHB;ECHS1;MCCC2;SLC25A44;BCKDHA;HSD17B10;IVD
prerank,Positive Regulation Of Wound Healing (GO:0090303),0.47456230713550007,1.583163630879714,0.016,0.23676834176632935,1.0,10/34,12.34%,FOXC2;FERMT1;OCLN;ITGB1;CLDN1;HPSE;EMILIN2;RREB1;INSL3;KANK1
prerank,Fatty Acid Beta-Oxidation (GO:0006635),-0.44205769269650624,-1.5824137430666354,0.01953125,0.24798886798430186,1.0,24/46,30.16%,MCAT;ETFB;DECR2;ACOX1;AUH;SLC25A17;EHHADH;ECHDC1;ACAT1;AMACR;CPT2;ACAT2;CROT;ACADS;ETFA;ECHS1;DECR1;ABCD2;ACADL;ECI2;HADHA;ACOX3;HSD17B10;IVD
prerank,Establishment Of Epithelial Cell Polarity (GO:0090162),0.5368380798222002,1.5803281395572175,0.036,0.23961770886962688,1.0,8/17,14.55%,FERMT1;SIPA1;SIPA1L3;PARD3;SYNE4;EZR;OPHN1;FBF1
prerank,Organelle Fission (GO:0048285),-0.5567069936365531,-1.5800863832500458,0.036885245901639344,0.249281694119006,1.0,7/19,14.96%,PEX11G;MTFR2;FIS1;PRKN;SLC25A46;DNM1L;OPA1
prerank,Neurogenesis (GO:0022008),0.4557126827417215,1.5788883356786512,0.019230769230769232,0.23993764113071842,1.0,18/44,24.06%,CXCR4;EGFR;WNT2;ASCL1;DCHS1;ERCC6;SIX4;FAT4;SIX1;CHAC1;BTBD6;CDK6;BTBD2;TGFB2;EPHB1;CIT;ERBB3;TRAK1
prerank,Cardiac Epithelial To Mesenchymal Transition (GO:0060317),0.5733606447105406,1.5770752926686389,0.02734375,0.24070194849863663,1.0,9/17,22.51%,SNAI2;TBX3;NOTCH1;HEY2;SPRY1;HEYL;TGFB2;ENG;HAS2
prerank,Regulation Of Rho Protein Signal Transduction (GO:0035023),0.4286261664034568,1.5769287133391865,0.0,0.23881644064594557,1.0,21/58,20.22%,GPR20;FLCN;KANK2;STARD8;GPR4;HEG1;MCF2L;F2RL3;MYO9B;RTN4R;OPHN1;KANK1;ADGRG1;EPS8;GPR35;COL3A1;ARRB1;ABL1;ARHGEF28;RAF1;STARD13
prerank,Hippo Signaling (GO:0035329),0.5801362225344927,1.5727576802210745,0.020833333333333332,0.2444812384495771,1.0,8/16,17.97%,TEAD2;LATS2;DCHS1;TEAD1;FAT4;WWTR1;MOB1A;TEAD3
prerank,Visual System Development (GO:0150063),0.4788812439823163,1.5721508627864316,0.008368200836820083,0.24347224575929244,1.0,15/35,20.13%,MAB21L2;MAB21L1;SIPA1L3;SOX2;SH3PXD2B;HIPK2;SMG9;FOXC1;ITGAM;SALL2;PAX6;HIPK1;PBX3;TGFB2;SMOC1
prerank,Positive Regulation Of Rho Protein Signal Transduction (GO:0035025),0.5122191787553902,1.5702971433901491,0.02702702702702703,0.2453246870125195,1.0,9/24,16.28%,GPR20;GPR4;MCF2L;F2RL3;RTN4R;ADGRG1;GPR35;COL3A1;ARRB1
prerank,Positive Regulation Of Morphogenesis Of An Epithelium (GO:1905332),0.5169908117903117,1.5671577554361935,0.04918032786885246,0.24933803294419946,1.0,13/21,22.69%,LBX2;PAX8;ITGAX;NOG;SMO;GJA1;SIX4;EGF;SIX1;SOX8;SOX9;GDNF;VEGFA
